N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,scholar year
14011198247,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198247,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198539,ALG1,0.5,0.75,,,10.5,,,,,0.0,4.07,false,false,true,false,2011
14011198539,Analy,4,2.5,,,15,,,,,0.0,7.74,false,false,false,false,2011
14011198539,Chim,3,5,,,10,,,,,0.0,6.70,false,false,true,false,2011
14011198539,Elect,6,6,,,14,,,,,0.0,8.72,false,false,false,false,2011
14011198539,info,5.75,5.75,,,5,13,,,,0.0,7.38,false,false,false,false,2011
14011198539,Mecaq,2,10,,,10,,,,,3.0,10.00,false,false,true,false,2011
14011198539,TEC1,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198539,TPBUR,16.5,,,,,,,,,3.0,16.50,false,false,false,false,2011
14011198539,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198539,Algé2,5,7.5,,,11.75,,,,,0.0,8.95,false,false,true,false,2011
14011198539,Aly2,0.5,6,,,13.5,,,,,0.0,8.55,false,false,true,false,2011
14011198539,CF,3,4.25,,,10,,,,,0.0,6.21,false,false,true,false,2011
14011198539,His-s,5,6,,,,,,,,0.0,6.00,false,false,true,false,2011
14011198539,Info2,4.5,2.5,,,7,12,,,,0.0,7.00,false,false,false,false,2011
14011198539,StatD,5.75,4,,,10,,,,,0.0,7.20,false,false,false,false,2011
14011198539,STRM,3,4.5,,,11.5,,,,,0.0,6.88,false,false,true,false,2011
14011198539,Tecw,12.5,,,,,,,,,2.0,12.50,false,false,false,false,2011
14011198540,ALG1,5.5,,,,12,,,,,0.0,7.71,false,false,false,false,2011
14011198540,Analy,6,,,,13,,,,,0.0,8.38,false,false,false,false,2011
14011198540,Chim,8,,,,16.25,,,,,3.0,10.81,false,false,false,false,2011
14011198540,Elect,8.5,,,,13,,,,,3.0,10.03,false,false,false,false,2011
14011198540,info,5,,,,8,13,,,,0.0,7.75,false,false,false,false,2011
14011198540,Mecaq,4,11,,,14,,,,,3.0,12.02,false,false,true,false,2011
14011198540,TEC1,8,,,,,,,,,0.0,8.00,false,false,false,false,2011
14011198540,TPBUR,14.75,,,,,,,,,3.0,14.75,false,false,false,false,2011
14011198540,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198540,Algé2,5.75,0.75,,,12.75,,,,,0.0,8.13,false,false,false,false,2011
14011198540,Aly2,1,,,,12,,,,,0.0,4.74,false,false,false,false,2011
14011198540,CF,8,5,,,12,,,,,0.0,9.36,false,false,false,false,2011
14011198540,His-s,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198540,Info2,4.5,,,,6,13.5,,,,0.0,7.13,false,false,false,false,2011
14011198540,StatD,10.5,,,,10,,,,,4.0,10.33,false,false,false,false,2011
14011198540,STRM,5.5,6,,,12.5,,,,,0.0,8.21,false,false,true,false,2011
14011198540,Tecw,16.5,,,,,,,,,2.0,16.50,false,false,false,false,2011
14011198538,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198538,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198254,ALG1,4.5,0.5,,,11,,,,,0.0,6.71,false,false,false,false,2011
14011198254,Analy,10,,,,13,,,,,6.0,11.02,false,false,false,false,2011
14011198254,Chim,8,17,,,13,,,,,3.0,15.64,false,false,true,false,2011
14011198254,Elect,6,10,,,10,,,,,3.0,10.00,false,false,true,false,2011
14011198254,info,5.5,3.75,,,12.5,10,,,,0.0,8.38,false,false,false,false,2011
14011198254,Mecaq,6.5,10,,,14,,,,,3.0,11.36,false,false,true,false,2011
14011198254,TEC1,6,10,,,,,,,,3.0,10.00,false,false,true,false,2011
14011198254,TPBUR,5,11,,,,,,,,3.0,11.00,false,false,true,false,2011
14011198254,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198254,Algé2,9.75,1.25,,,10,,,,,0.0,9.84,false,false,false,false,2011
14011198254,Aly2,4.5,5,,,8,,,,,0.0,6.02,false,false,true,false,2011
14011198254,CF,4,2.5,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198254,His-s,8,,,,,,,,,0.0,8.00,false,false,false,false,2011
14011198254,Info2,4,3.5,,,9,12,,,,0.0,7.25,false,false,false,false,2011
14011198254,StatD,9,,,,14,,,,,4.0,10.70,false,false,false,false,2011
14011198254,STRM,1,6.5,,,12,,,,,0.0,8.37,false,false,true,false,2011
14011198254,Tecw,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198256,ALG1,7,,,,15,,,,,0.0,9.72,false,false,false,false,2011
14011198256,Analy,8.5,,,,13,,,,,6.0,10.03,false,false,false,false,2011
14011198256,Chim,7,,,,13,,,,,0.0,9.04,false,false,false,false,2011
14011198256,Elect,13,,,,8.25,,,,,3.0,11.39,false,false,false,false,2011
14011198256,info,7.25,,,,11.25,10.5,,,,0.0,9.07,false,false,false,false,2011
14011198256,Mecaq,6.5,,,,13.5,,,,,0.0,8.88,false,false,false,false,2011
14011198256,TEC1,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198256,TPBUR,11,,,,,,,,,3.0,11.00,false,false,false,false,2011
14011198256,Agl,12.5,,,,,,,,,2.0,12.50,false,false,false,false,2011
14011198256,Algé2,13.5,,,,14,,,,,4.0,13.67,false,false,false,false,2011
14011198256,Aly2,6.5,,,,13.5,,,,,0.0,8.88,false,false,false,false,2011
14011198256,CF,7.75,,,,11,,,,,0.0,8.86,false,false,false,false,2011
14011198256,His-s,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198256,Info2,12.5,,,,12,14,,,,6.0,12.75,false,false,false,false,2011
14011198256,StatD,12,,,,13.5,,,,,4.0,12.51,false,false,false,false,2011
14011198256,STRM,4,,,,12,,,,,0.0,6.72,false,false,false,false,2011
14011198256,Tecw,13,,,,,,,,,2.0,13.00,false,false,false,false,2011
14011198258,ALG1,4,,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198258,Analy,9,,,,14,,,,,6.0,10.70,false,false,false,false,2011
14011198258,Chim,9,,,,13,,,,,3.0,10.36,false,false,false,false,2011
14011198258,Elect,1,,,,14.5,,,,,0.0,5.59,false,false,false,false,2011
14011198258,info,4.25,,,,3,15,,,,0.0,6.63,false,false,false,false,2011
14011198258,Mecaq,0.5,,,,14,,,,,0.0,5.09,false,false,false,false,2011
14011198258,TEC1,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198258,TPBUR,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198258,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198258,Algé2,2.5,,,,12.5,,,,,0.0,5.90,false,false,false,false,2011
14011198258,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198258,CF,0,,,,6.5,,,,,0.0,2.21,false,false,false,false,2011
14011198258,His-s,1,,,,,,,,,0.0,1.00,false,false,false,false,2011
14011198258,Info2,2,,,,5,12,,,,0.0,5.25,false,false,false,false,2011
14011198258,StatD,9,,,,14,,,,,4.0,10.70,false,false,false,false,2011
14011198258,STRM,2,,,,14,,,,,0.0,6.08,false,false,false,false,2011
14011198258,Tecw,4,,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198259,ALG1,8.25,,,,10,,,,,0.0,8.85,false,false,false,false,2011
14011198259,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,info,,,,,,12.5,,,,0.0,3.13,false,false,false,false,2011
14011198259,Mecaq,,,,,10,,,,,0.0,3.40,false,false,false,false,2011
14011198259,TEC1,,4,,,,,,,,0.0,4.00,false,false,true,false,2011
14011198259,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,StatD,15,,,,10,,,,,4.0,13.30,false,false,false,false,2011
14011198259,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198259,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198260,ALG1,8.25,,,,11.5,,,,,0.0,9.36,false,false,false,false,2011
14011198260,Analy,13,,,,14,,,,,6.0,13.34,false,false,false,false,2011
14011198260,Chim,13,,,,14,,,,,3.0,13.34,false,false,false,false,2011
14011198260,Elect,15,,,,15.5,,,,,3.0,15.17,false,false,false,false,2011
14011198260,info,10.5,,,,20,20,,,,6.0,15.25,false,false,false,false,2011
14011198260,Mecaq,9,,,,13,,,,,3.0,10.36,false,false,false,false,2011
14011198260,TEC1,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011198260,TPBUR,16.5,,,,,,,,,3.0,16.50,false,false,false,false,2011
14011198260,Agl,15,,,,,,,,,2.0,15.00,false,false,false,false,2011
14011198260,Algé2,15.25,,,,15,,,,,4.0,15.17,false,false,false,false,2011
14011198260,Aly2,14,,,,14.75,,,,,4.0,14.26,false,false,false,false,2011
14011198260,CF,10,,,,17.5,,,,,3.0,12.55,false,false,false,false,2011
14011198260,His-s,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198260,Info2,19.5,,,,19.5,20,,,,6.0,19.63,false,false,false,false,2011
14011198260,StatD,15,,,,18,,,,,4.0,16.02,false,false,false,false,2011
14011198260,STRM,9.5,,,,13.5,,,,,3.0,10.86,false,false,false,false,2011
14011198260,Tecw,14.5,,,,,,,,,2.0,14.50,false,false,false,false,2011
14011198262,ALG1,1,,,,11.5,,,,,0.0,4.57,false,false,false,false,2011
14011198262,Analy,5.5,,,,11.5,,,,,0.0,7.54,false,false,false,false,2011
14011198262,Chim,5,,,,9,,,,,0.0,6.36,false,false,false,false,2011
14011198262,Elect,2,,,,11,,,,,0.0,5.06,false,false,false,false,2011
14011198262,info,5.25,,,,2.5,10.5,,,,0.0,5.88,false,false,false,false,2011
14011198262,Mecaq,5,,,,10,,,,,0.0,6.70,false,false,false,false,2011
14011198262,TEC1,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198262,TPBUR,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198262,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198262,Algé2,,,,,0,,,,,0.0,0.00,false,false,false,false,2011
14011198262,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198262,CF,0,,,,3,,,,,0.0,1.02,false,false,false,false,2011
14011198262,His-s,1,,,,,,,,,0.0,1.00,false,false,false,false,2011
14011198262,Info2,1,,,,,,,,,0.0,0.50,false,false,false,false,2011
14011198262,StatD,2,,,,,,,,,0.0,1.32,false,false,false,false,2011
14011198262,STRM,1,,,,,,,,,0.0,0.66,false,false,false,false,2011
14011198262,Tecw,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198263,ALG1,1.25,4.75,,,12.5,,,,,0.0,7.39,false,false,true,false,2011
14011198263,Analy,6,8.5,,,14.5,,,,,6.0,10.54,false,false,true,false,2011
14011198263,Chim,10,,,,12,,,,,3.0,10.68,false,false,false,false,2011
14011198263,Elect,8.5,,,,13.5,,,,,3.0,10.20,false,false,false,false,2011
14011198263,info,5.25,4,,,7.5,20,,,,0.0,9.50,false,false,false,false,2011
14011198263,Mecaq,3,10,,,14,,,,,3.0,11.36,false,false,true,false,2011
14011198263,TEC1,11,,,,,,,,,3.0,11.00,false,false,false,false,2011
14011198263,TPBUR,8.5,13,,,,,,,,3.0,13.00,false,false,true,false,2011
14011198263,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198263,Algé2,10.25,,,,14.5,,,,,4.0,11.70,false,false,false,false,2011
14011198263,Aly2,5,,,,13,,,,,0.0,7.72,false,false,false,false,2011
14011198263,CF,6,8,,,12.5,,,,,0.0,9.53,false,false,true,false,2011
14011198263,His-s,3,3,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198263,Info2,3,2,,,8,12,,,,0.0,6.50,false,false,false,false,2011
14011198263,StatD,13,,,,14,,,,,4.0,13.34,false,false,false,false,2011
14011198263,STRM,7.75,,,,14.5,,,,,3.0,10.05,false,false,false,false,2011
14011198263,Tecw,15,,,,,,,,,2.0,15.00,false,false,false,false,2011
14011198265,ALG1,12,,,,14,,,,,3.0,12.68,false,false,false,false,2011
14011198265,Analy,8.5,,,,12.5,,,,,0.0,9.86,false,false,false,false,2011
14011198265,Chim,11,,,,12,,,,,3.0,11.34,false,false,false,false,2011
14011198265,Elect,3,,,,10,,,,,0.0,5.38,false,false,false,false,2011
14011198265,info,6.25,,,,20,12.5,,,,6.0,11.25,false,false,false,false,2011
14011198265,Mecaq,6,,,,12,,,,,0.0,8.04,false,false,false,false,2011
14011198265,TEC1,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198265,TPBUR,14,,,,,,,,,3.0,14.00,false,false,false,false,2011
14011198265,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198265,Algé2,8.25,,,,11,,,,,0.0,9.19,false,false,false,false,2011
14011198265,Aly2,9.5,,,,12,,,,,4.0,10.35,false,false,false,false,2011
14011198265,CF,13.5,,,,14,,,,,3.0,13.67,false,false,false,false,2011
14011198265,His-s,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198265,Info2,5.5,,,,12,13,,,,0.0,9.00,false,false,false,false,2011
14011198265,StatD,8.5,,,,14,,,,,4.0,10.37,false,false,false,false,2011
14011198265,STRM,12,,,,14,,,,,3.0,12.68,false,false,false,false,2011
14011198265,Tecw,12.5,,,,,,,,,2.0,12.50,false,false,false,false,2011
14011198266,ALG1,3,,,,11.5,,,,,0.0,5.89,false,false,false,false,2011
14011198266,Analy,9.5,,,,12.5,,,,,6.0,10.52,false,false,false,false,2011
14011198266,Chim,8.5,,,,13,,,,,3.0,10.03,false,false,false,false,2011
14011198266,Elect,1,,,,11,,,,,0.0,4.40,false,false,false,false,2011
14011198266,info,6,,,,5,16,,,,0.0,8.25,false,false,false,false,2011
14011198266,Mecaq,1.75,,,,12,,,,,0.0,5.24,false,false,false,false,2011
14011198266,TEC1,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198266,TPBUR,12.5,,,,,,,,,3.0,12.50,false,false,false,false,2011
14011198266,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198266,Algé2,7.5,,,,14,,,,,0.0,9.71,false,false,false,false,2011
14011198266,Aly2,4,,,,15.75,,,,,0.0,8.00,false,false,false,false,2011
14011198266,CF,6,,,,11.5,,,,,0.0,7.87,false,false,false,false,2011
14011198266,His-s,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198266,Info2,2.5,,,,6,10,,,,0.0,5.25,false,false,false,false,2011
14011198266,StatD,10,,,,14,,,,,4.0,11.36,false,false,false,false,2011
14011198266,STRM,5,,,,16,,,,,0.0,8.74,false,false,false,false,2011
14011198266,Tecw,13,,,,,,,,,2.0,13.00,false,false,false,false,2011
14011198267,ALG1,3.25,,,,12,,,,,0.0,6.23,false,false,false,false,2011
14011198267,Analy,6,,,,12,,,,,0.0,8.04,false,false,false,false,2011
14011198267,Chim,9,,,,13.5,,,,,3.0,10.53,false,false,false,false,2011
14011198267,Elect,2,,,,12.5,,,,,0.0,5.57,false,false,false,false,2011
14011198267,info,7.75,,,,15.5,11,,,,6.0,10.50,false,false,false,false,2011
14011198267,Mecaq,4,,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198267,TEC1,17,,,,,,,,,3.0,17.00,false,false,false,false,2011
14011198267,TPBUR,14.5,,,,,,,,,3.0,14.50,false,false,false,false,2011
14011198267,Agl,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198267,Algé2,14.5,,,,13,,,,,4.0,13.99,false,false,false,false,2011
14011198267,Aly2,4.5,,,,12.25,,,,,0.0,7.14,false,false,false,false,2011
14011198267,CF,5.5,,,,13,,,,,0.0,8.05,false,false,false,false,2011
14011198267,His-s,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198267,Info2,7.5,,,,14,14,,,,6.0,10.75,false,false,false,false,2011
14011198267,StatD,10.5,,,,14,,,,,4.0,11.69,false,false,false,false,2011
14011198267,STRM,9,,,,14.5,,,,,3.0,10.87,false,false,false,false,2011
14011198267,Tecw,16,,,,,,,,,2.0,16.00,false,false,false,false,2011
14011198269,ALG1,5.75,,,,11.5,,,,,0.0,7.71,false,false,false,false,2011
14011198269,Analy,11.5,,,,15.5,,,,,6.0,12.86,false,false,false,false,2011
14011198269,Chim,10,,,,13,,,,,3.0,11.02,false,false,false,false,2011
14011198269,Elect,10,,,,14,,,,,3.0,11.36,false,false,false,false,2011
14011198269,info,5.75,,,,16,20,,,,6.0,11.88,false,false,false,false,2011
14011198269,Mecaq,3.5,15,,,14,,,,,3.0,14.66,false,false,true,false,2011
14011198269,TEC1,7,4,,,,,,,,0.0,7.00,false,false,false,false,2011
14011198269,TPBUR,5,12,,,,,,,,3.0,12.00,false,false,true,false,2011
14011198269,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198269,Algé2,5,,,,14,,,,,0.0,8.06,false,false,false,false,2011
14011198269,Aly2,8,,,,15,,,,,4.0,10.38,false,false,false,false,2011
14011198269,CF,10,,,,18,,,,,3.0,12.72,false,false,false,false,2011
14011198269,His-s,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198269,Info2,5.75,,,,5,12,,,,0.0,7.13,false,false,false,false,2011
14011198269,StatD,15,,,,14,,,,,4.0,14.66,false,false,false,false,2011
14011198269,STRM,9,,,,14,,,,,3.0,10.70,false,false,false,false,2011
14011198269,Tecw,14,,,,,,,,,2.0,14.00,false,false,false,false,2011
14011198271,ALG1,0.5,,,,10,,,,,0.0,3.73,false,false,false,false,2011
14011198271,Analy,1,,,,10.5,,,,,0.0,4.23,false,false,false,false,2011
14011198271,Chim,1.5,,,,5,,,,,0.0,2.69,false,false,false,false,2011
14011198271,Elect,1,,,,,,,,,0.0,0.66,false,false,false,false,2011
14011198271,info,4.5,,,,0,10.5,,,,0.0,4.88,false,false,false,false,2011
14011198271,Mecaq,0.5,,,,,,,,,0.0,0.33,false,false,false,false,2011
14011198271,TEC1,7,,,,,,,,,0.0,7.00,false,false,false,false,2011
14011198271,TPBUR,7.5,,,,,,,,,0.0,7.50,false,false,false,false,2011
14011198271,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198271,Algé2,0.5,,,,,,,,,0.0,0.33,false,false,false,false,2011
14011198271,Aly2,0.5,,,,7,,,,,0.0,2.71,false,false,false,false,2011
14011198271,CF,,,,,2.5,,,,,0.0,0.85,false,false,false,false,2011
14011198271,His-s,1,,,,,,,,,0.0,1.00,false,false,false,false,2011
14011198271,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198271,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198271,STRM,1,,,,14,,,,,0.0,5.42,false,false,false,false,2011
14011198271,Tecw,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198273,ALG1,4.5,1,,,10,,,,,0.0,6.37,false,false,false,false,2011
14011198273,Analy,3.5,,,,12,,,,,0.0,6.39,false,false,false,false,2011
14011198273,Chim,6,,,,12,,,,,0.0,8.04,false,false,false,false,2011
14011198273,Elect,6,9.5,,,10,,,,,0.0,9.67,false,false,true,false,2011
14011198273,info,4.25,,,,2.5,11,,,,0.0,5.50,false,false,false,false,2011
14011198273,Mecaq,4,,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198273,TEC1,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198273,TPBUR,5.5,11,,,,,,,,3.0,11.00,false,false,true,false,2011
14011198273,Agl,15,,,,,,,,,2.0,15.00,false,false,false,false,2011
14011198273,Algé2,2.25,,,,13.5,,,,,0.0,6.08,false,false,false,false,2011
14011198273,Aly2,,,,,11.75,,,,,0.0,4.00,false,false,false,false,2011
14011198273,CF,0,,,,2.5,,,,,0.0,0.85,false,false,false,false,2011
14011198273,His-s,4,,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198273,Info2,1.5,,,,6.5,11,,,,0.0,5.13,false,false,false,false,2011
14011198273,StatD,8,,,,14,,,,,4.0,10.04,false,false,false,false,2011
14011198273,STRM,3,,,,15.5,,,,,0.0,7.25,false,false,false,false,2011
14011198273,Tecw,7,,,,,,,,,0.0,7.00,false,false,false,false,2011
14011198404,ALG1,4,1,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198404,Analy,8.5,,,,13,,,,,6.0,10.03,false,false,false,false,2011
14011198404,Chim,3,3,,,14,,,,,0.0,6.74,false,false,false,false,2011
14011198404,Elect,8,,,,11,,,,,0.0,9.02,false,false,false,false,2011
14011198404,info,7,3,,,11,12,,,,0.0,9.25,false,false,false,false,2011
14011198404,Mecaq,2,4,,,10,,,,,0.0,6.04,false,false,true,false,2011
14011198404,TEC1,16,,,,,,,,,3.0,16.00,false,false,false,false,2011
14011198404,TPBUR,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198404,Agl,11,,,,,,,,,2.0,11.00,false,false,false,false,2011
14011198404,Algé2,1.25,5,,,12,,,,,0.0,7.38,false,false,true,false,2011
14011198404,Aly2,6,0.5,,,13,,,,,0.0,8.38,false,false,false,false,2011
14011198404,CF,3.75,8,,,2.5,,,,,0.0,6.13,false,false,true,false,2011
14011198404,His-s,6,5,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198404,Info2,5.5,6.25,,,12.9,14,,,,0.0,9.85,false,false,true,false,2011
14011198404,StatD,8,,,,17,,,,,4.0,11.06,false,false,false,false,2011
14011198404,STRM,8,5,,,10,,,,,0.0,8.68,false,false,false,false,2011
14011198404,Tecw,9.5,,,,,,,,,0.0,9.50,false,false,false,false,2011
14011198276,ALG1,,,,,11.5,,,,,0.0,3.91,false,false,false,false,2011
14011198276,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Info2,,,,,2,,,,,0.0,0.50,false,false,false,false,2011
14011198276,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198276,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198278,ALG1,2.25,,,,11.5,,,,,0.0,5.40,false,false,false,false,2011
14011198278,Analy,8,,,,14,,,,,6.0,10.04,false,false,false,false,2011
14011198278,Chim,12.5,,,,13.75,,,,,3.0,12.93,false,false,false,false,2011
14011198278,Elect,20,,,,13.5,,,,,3.0,17.79,false,false,false,false,2011
14011198278,info,9,,,,8,16,,,,6.0,10.50,false,false,false,false,2011
14011198278,Mecaq,8,,,,14,,,,,3.0,10.04,false,false,false,false,2011
14011198278,TEC1,15,,,,,,,,,3.0,15.00,false,false,false,false,2011
14011198278,TPBUR,16,,,,,,,,,3.0,16.00,false,false,false,false,2011
14011198278,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198278,Algé2,8,,,,10.5,,,,,0.0,8.85,false,false,false,false,2011
14011198278,Aly2,6,,,,12.5,,,,,0.0,8.21,false,false,false,false,2011
14011198278,CF,12,,,,9,,,,,3.0,10.98,false,false,false,false,2011
14011198278,His-s,8,,,,,,,,,0.0,8.00,false,false,false,false,2011
14011198278,Info2,5,,,,1,,,,,0.0,2.75,false,false,false,false,2011
14011198278,StatD,11,,,,12,,,,,4.0,11.34,false,false,false,false,2011
14011198278,STRM,4,,,,,,,,,0.0,2.64,false,false,false,false,2011
14011198278,Tecw,16,,,,,,,,,2.0,16.00,false,false,false,false,2011
14011198279,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,info,,,,,,10,,,,0.0,2.50,false,false,false,false,2011
14011198279,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
