student_id,cours_id,exam,td,tp,cours_avg,scholar_year
14011198495,CF,0,0,0,0.0,2015
14011198495,His-s,0,0,0,0.0,2015
14011198495,Info2,0,0,10,0.0,2015
14011198495,StatD,0,0,0,0.0,2015
14011198495,STRM,0,10.5,0,0.0,2015
14011198237,ALG1,0,0,0,0.0,2015
14011198237,Analy,0,0,0,0.0,2015
14011198237,Chim,0,0,0,0.0,2015
14011198237,Elect,0,0,0,0.0,2015
14011198237,info,0,0,0,0.0,2015
14011198237,Mecaq,0,0,0,0.0,2015
14011198237,TEC1,0,0,0,0.0,2015
14011198237,TPBUR,0,0,0,0.0,2015
14011198237,Agl,0,0,0,0.0,2015
14011198237,Alg?2,0,10,0,0.0,2015
14011198237,Aly2,0,0,0,0.0,2015
14011198237,CF,0,0,0,0.0,2015
14011198237,His-s,0,0,0,0.0,2015
14011198237,Info2,0,0,0,0.0,2015
14011198237,StatD,0,0,0,0.0,2015
14011198237,STRM,0,0,0,0.0,2015
14011198237,Tecw,0,0,0,0.0,2015
14011198238,ALG1,0,12,0,0.0,2015
14011198238,Chim,0,0,0,0.0,2015
14011198238,Elect,0,13,0,0.0,2015
14011198238,info,0,6.5,14,0.0,2015
14011298695,StatD,0,14,0,0.0,2015
14011198238,Alg?2,0,10,0,0.0,2015
14011198238,Aly2,0,7,0,0.0,2015
14011198238,CF,0,0,0,0.0,2015
14011198238,Info2,0,0,0,0.0,2015
14011198238,StatD,0,12,0,0.0,2015
14011198238,STRM,0,10,0,0.0,2015
14011198238,Tecw,0,0,0,0.0,2015
14011198535,ALG1,0,10,0,0.0,2015
14011198535,Analy,0,0,0,0.0,2015
14011198535,Chim,0,0,0,0.0,2015
14011198535,Elect,0,0,0,0.0,2015
14011198535,info,0,0,0,0.0,2015
14011198535,Mecaq,0,10,0,0.0,2015
14011198535,TEC1,0,0,0,0.0,2015
14011198535,Alg?2,0,0,0,0.0,2015
14011198535,Aly2,0,0,0,0.0,2015
14011198535,CF,0,0,0,0.0,2015
14011198535,His-s,0,0,0,0.0,2015
14011198535,Info2,0,0,0,0.0,2015
14011198535,StatD,0,7,0,0.0,2015
14011198535,STRM,0,13.5,0,0.0,2015
14011198535,Tecw,0,0,0,0.0,2015
14011299121,HISM,0,0,0,0.0,2015
14011299121,LANE,0,0,0,0.0,2015
14011299121,LOGM,0,0,0,0.0,2015
14011299121,TEM,0,0,0,0.0,2015
14011299121,ALG4,0,0,0,0.0,2015
14011299121,ANL4,0,0,0,0.0,2015
14011299121,ANLC,0,0,0,0.0,2015
14011299121,ANN2,0,0,0,0.0,2015
14011299121,APMD,0,0,0,0.0,2015
14011299121,GEOM,0,0,0,0.0,2015
14011299121,PROB,0,0,0,0.0,2015
14011298697,ALG1,0,11,0,0.0,2015
14011298697,info,0,14,12.5,0.0,2015
14011298697,Mecaq,0,10,0,0.0,2015
14011298697,Alg?2,0,10,0,0.0,2015
14011298697,Aly2,0,12,0,0.0,2015
14011298697,CF,0,0,0,0.0,2015
14011299129,HISM,0,0,0,0.0,2015
14011299129,LANE,0,0,0,0.0,2015
14011299129,LOGM,0,0,0,0.0,2015
14011299129,TEM,0,0,0,0.0,2015
14011299129,ALG4,0,0,0,0.0,2015
14011299129,ANL4,0,0,0,0.0,2015
14011299129,ANLC,0,0,0,0.0,2015
14011299129,ANN2,0,0,0,0.0,2015
14011298697,Info2,0,9,11,0.0,2015
14011298697,StatD,0,10,0,0.0,2015
14011298697,STRM,0,12,0,0.0,2015
14011299129,APMD,0,0,0,0.0,2015
14011299129,GEOM,0,0,0,0.0,2015
14011299129,PROB,0,0,0,0.0,2015
14011299138,ANL3,0,0,0,0.0,2015
14011299138,ANN1,0,0,0,0.0,2015
14011299138,HISM,0,0,0,0.0,2015
14011299138,LANE,0,0,0,0.0,2015
14011299138,LOGM,0,0,0,0.0,2015
14011299138,TEM,0,0,0,0.0,2015
14011299138,ALG4,0,0,0,0.0,2015
14011299138,ANL4,0,0,0,0.0,2015
14011299138,ANLC,0,0,0,0.0,2015
14011299138,ANN2,0,0,0,0.0,2015
14011299138,APMD,0,0,0,0.0,2015
14011299138,GEOM,0,0,0,0.0,2015
14011299138,PROB,0,0,0,0.0,2015
14011299143,AN,0,0,0,0.0,2015
14011299143,ANG,0,0,0,0.0,2015
14011299143,ARCH,0,0,0,0.0,2015
14011299143,ITM,0,0,0,0.0,2015
14011299143,L-M,0,0,0,0.0,2015
14011299143,P-S,0,0,0,0.0,2015
14011299143,SI,0,0,0,0.0,2015
14011299143,Algo2,0,0,0,0.0,2015
14011299143,ANG2,0,0,0,0.0,2015
14011299143,B-D,0,0,0,0.0,2015
14011299143,G-L,0,0,0,0.0,2015
14011299143,P-L,0,0,0,0.0,2015
14011299143,SD,0,0,0,0.0,2015
14011299143,T-L,0,0,0,0.0,2015
14011299146,Algo2,0,6.08,6.4,0.0,2015
14011299146,B-D,0,8,10,0.0,2015
14011299146,G-L,0,12.5,0,0.0,2015
14011299146,SD,0,6,10,0.0,2015
14011299146,T-L,0,8.5,0,0.0,2015
14011299152,ANL3,0,0,0,0.0,2015
14011299152,ANN1,0,0,0,0.0,2015
14011299152,HISM,0,0,0,0.0,2015
14011299152,LANE,0,0,0,0.0,2015
14011299152,LOGM,0,0,0,0.0,2015
14011299152,TEM,0,0,0,0.0,2015
14011299152,ALG4,0,0,0,0.0,2015
14011299152,ANL4,0,0,0,0.0,2015
14011299152,ANLC,0,0,0,0.0,2015
14011299152,ANN2,0,0,0,0.0,2015
14011299152,APMD,0,0,0,0.0,2015
14011299152,GEOM,0,0,0,0.0,2015
14011299152,PROB,0,0,0,0.0,2015
14011299161,ANL3,0,0,0,0.0,2015
14011299161,ANN1,0,0,0,0.0,2015
14011198258,ALG1,0,10,0,0.0,2015
14011198258,Elect,0,14.5,0,0.0,2015
14011198258,info,0,3,15,0.0,2015
14011198258,Mecaq,0,14,0,0.0,2015
14011198258,TEC1,0,0,0,0.0,2015
14011198258,TPBUR,0,0,0,0.0,2015
14011198258,Alg?2,0,12.5,0,0.0,2015
14011198258,Aly2,0,0,0,0.0,2015
14011198258,CF,0,6.5,0,0.0,2015
14011198258,His-s,0,0,0,0.0,2015
14011198258,Info2,0,5,12,0.0,2015
14011198258,STRM,0,14,0,0.0,2015
14011198258,Tecw,0,0,0,0.0,2015
14011299161,HISM,0,0,0,0.0,2015
14011299161,LANE,0,0,0,0.0,2015
14011299161,LOGM,0,0,0,0.0,2015
14011299161,TEM,0,0,0,0.0,2015
14011299161,ALG4,0,0,0,0.0,2015
14011299161,ANL4,0,0,0,0.0,2015
14011299161,ANLC,0,0,0,0.0,2015
14011299161,ANN2,0,0,0,0.0,2015
14011299161,APMD,0,0,0,0.0,2015
14011299161,GEOM,0,0,0,0.0,2015
14011299161,PROB,0,0,0,0.0,2015
14011299173,Algo2,0,0,0,0.0,2015
14011299173,ANG2,0,0,0,0.0,2015
14011299173,B-D,0,0,0,0.0,2015
14011299173,G-L,0,0,0,0.0,2015
14011299173,P-L,0,0,0,0.0,2015
14011299173,SD,0,0,0,0.0,2015
14011299173,T-L,0,2.5,0,0.0,2015
14011198262,ALG1,0,11.5,0,0.0,2015
14011198262,Analy,0,11.5,0,0.0,2015
14011198262,Chim,0,0,0,0.0,2015
14011198262,Elect,0,11,0,0.0,2015
14011198262,info,0,2.5,10.5,0.0,2015
14011198262,Mecaq,0,10,0,0.0,2015
14011198262,Agl,0,0,0,0.0,2015
14011198262,Alg?2,0,0,0,0.0,2015
14011198262,Aly2,0,0,0,0.0,2015
14011198262,CF,0,3,0,0.0,2015
14011198262,His-s,0,0,0,0.0,2015
14011198262,Info2,0,0,0,0.0,2015
14011198262,StatD,0,0,0,0.0,2015
14011198262,STRM,0,0,0,0.0,2015
14011198262,Tecw,0,0,0,0.0,2015
14011299176,ANL3,0,0,0,0.0,2015
14011299176,ANN1,0,0,0,0.0,2015
14011299176,HISM,0,0,0,0.0,2015
14011299176,LANE,0,0,0,0.0,2015
14011299176,LOGM,0,0,0,0.0,2015
14011299176,TEM,0,0,0,0.0,2015
14011299176,ALG4,0,0,0,0.0,2015
14011299176,ANL4,0,0,0,0.0,2015
14011299176,ANLC,0,0,0,0.0,2015
14011299176,ANN2,0,0,0,0.0,2015
14011299176,APMD,0,0,0,0.0,2015
14011299176,GEOM,0,0,0,0.0,2015
14011299176,PROB,0,0,0,0.0,2015
14011299178,ALG3,0,0,0,0.0,2015
14011299178,ANL3,0,0,0,0.0,2015
14011299178,ANN1,0,0,0,0.0,2015
14011299178,HISM,0,0,0,0.0,2015
14011198266,ALG1,0,11.5,0,0.0,2015
14011198266,Elect,0,11,0,0.0,2015
14011198266,info,0,5,16,0.0,2015
14011198266,Mecaq,0,12,0,0.0,2015
14011198266,Alg?2,0,14,0,0.0,2015
14011198266,Aly2,0,15.75,0,0.0,2015
14011198266,CF,0,11.5,0,0.0,2015
14011198266,His-s,0,0,0,0.0,2015
14011198266,Info2,0,6,10,0.0,2015
14011198266,STRM,0,16,0,0.0,2015
14011299178,LANE,0,0,0,0.0,2015
14011299178,LOGM,0,0,0,0.0,2015
14011299178,TEM,0,0,0,0.0,2015
14011299178,ALG4,0,0,0,0.0,2015
14011299178,ANL4,0,0,0,0.0,2015
14011299178,ANLC,0,0,0,0.0,2015
14011299178,ANN2,0,0,0,0.0,2015
14011299178,APMD,0,0,0,0.0,2015
14011299178,GEOM,0,0,0,0.0,2015
14011299178,PROB,0,0,0,0.0,2015
14011299182,ANN1,0,0,0,0.0,2015
14011299182,HISM,0,0,0,0.0,2015
14011299182,LANE,0,0,0,0.0,2015
14011299182,LOGM,0,0,0,0.0,2015
14011299182,TEM,0,0,0,0.0,2015
14011198271,ALG1,0,10,0,0.0,2015
14011198271,Analy,0,10.5,0,0.0,2015
14011198271,Chim,0,0,0,0.0,2015
14011198271,Elect,0,0,0,0.0,2015
14011198271,info,0,0,10.5,0.0,2015
14011198271,Mecaq,0,0,0,0.0,2015
14011198271,TEC1,0,0,0,0.0,2015
14011198271,TPBUR,0,0,0,0.0,2015
14011198271,Agl,0,0,0,0.0,2015
14011198271,Alg?2,0,0,0,0.0,2015
14011198271,Aly2,0,7,0,0.0,2015
14011299182,ALG4,0,0,0,0.0,2015
14011299182,ANL4,0,0,0,0.0,2015
14011299182,ANLC,0,0,0,0.0,2015
14011299182,ANN2,0,0,0,0.0,2015
14011299182,APMD,0,0,0,0.0,2015
14011299182,GEOM,0,0,0,0.0,2015
14011299182,PROB,0,0,0,0.0,2015
14011299190,SD,0,7.5,13,0.0,2015
14011299190,T-L,0,10.5,0,0.0,2015
14011299195,HISM,0,0,0,0.0,2015
14011299195,LANE,0,0,0,0.0,2015
14011299195,LOGM,0,0,0,0.0,2015
14011299195,TEM,0,0,0,0.0,2015
14011299195,ALG4,0,0,0,0.0,2015
14011299195,ANL4,0,0,0,0.0,2015
14011299195,ANLC,0,0,0,0.0,2015
14011299195,ANN2,0,0,0,0.0,2015
14011299195,APMD,0,0,0,0.0,2015
14011299195,GEOM,0,0,0,0.0,2015
14011299195,PROB,0,0,0,0.0,2015
14011299202,ANLC,0,0,0,0.0,2015
14011299202,ANN2,0,0,0,0.0,2015
14011299202,APMD,0,0,0,0.0,2015
14011299202,GEOM,0,0,0,0.0,2015
14011299202,PROB,0,0,0,0.0,2015
14011299203,ANL3,0,0,0,0.0,2015
14011299203,ANN1,0,0,0,0.0,2015
14011198271,CF,0,2.5,0,0.0,2015
14011198271,His-s,0,0,0,0.0,2015
14011198271,Info2,0,0,0,0.0,2015
14011198271,StatD,0,0,0,0.0,2015
14011198271,STRM,0,14,0,0.0,2015
14011198271,Tecw,0,0,0,0.0,2015
14011198273,ALG1,0,10,0,0.0,2015
14011198273,Analy,0,12,0,0.0,2015
14011198273,Chim,0,0,0,0.0,2015
14011198273,Elect,0,10,0,0.0,2015
14011198273,info,0,2.5,11,0.0,2015
14011198273,Mecaq,0,10,0,0.0,2015
14011198273,TEC1,0,0,0,0.0,2015
14011198273,Alg?2,0,13.5,0,0.0,2015
14011198273,Aly2,0,11.75,0,0.0,2015
14011198273,CF,0,2.5,0,0.0,2015
14011198273,His-s,0,0,0,0.0,2015
14011198273,Info2,0,6.5,11,0.0,2015
14011198273,STRM,0,15.5,0,0.0,2015
14011198273,Tecw,0,0,0,0.0,2015
14011198276,ALG1,0,11.5,0,0.0,2015
14011198276,Analy,0,0,0,0.0,2015
14011198276,Chim,0,0,0,0.0,2015
14011299203,HISM,0,0,0,0.0,2015
14011299203,LANE,0,0,0,0.0,2015
14011299203,LOGM,0,0,0,0.0,2015
14011299203,TEM,0,0,0,0.0,2015
14011299203,ALG4,0,0,0,0.0,2015
14011299203,ANL4,0,0,0,0.0,2015
14011299203,ANLC,0,0,0,0.0,2015
14011299203,ANN2,0,0,0,0.0,2015
14011299203,APMD,0,0,0,0.0,2015
14011299203,GEOM,0,0,0,0.0,2015
14011299203,PROB,0,0,0,0.0,2015
14011299207,ANN1,0,0,0,0.0,2015
14011299207,HISM,0,0,0,0.0,2015
14011299207,LANE,0,0,0,0.0,2015
14011299207,LOGM,0,0,0,0.0,2015
14011299207,TEM,0,0,0,0.0,2015
14011198276,Elect,0,0,0,0.0,2015
14011198276,info,0,0,0,0.0,2015
14011198276,Mecaq,0,0,0,0.0,2015
14011198276,TEC1,0,0,0,0.0,2015
14011198276,TPBUR,0,0,0,0.0,2015
14011198276,Agl,0,0,0,0.0,2015
14011198276,Alg?2,0,0,0,0.0,2015
14011198276,Aly2,0,0,0,0.0,2015
14011198276,CF,0,0,0,0.0,2015
14011198276,His-s,0,0,0,0.0,2015
14011198276,Info2,0,2,0,0.0,2015
14011198276,StatD,0,0,0,0.0,2015
14011198276,STRM,0,0,0,0.0,2015
14011198276,Tecw,0,0,0,0.0,2015
14011299207,ALG4,0,0,0,0.0,2015
14011299207,ANL4,0,0,0,0.0,2015
14011299207,ANLC,0,0,0,0.0,2015
14011299207,ANN2,0,0,0,0.0,2015
14011299207,APMD,0,0,0,0.0,2015
14011299207,GEOM,0,0,0,0.0,2015
14011299207,PROB,0,0,0,0.0,2015
14011299212,Algo2,0,8.52,9.6,0.0,2015
14011299212,B-D,0,9,13.11,0.0,2015
14011299212,G-L,0,10.5,0,0.0,2015
14011299212,SD,0,10,9,0.0,2015
14011299212,T-L,0,6.5,0,0.0,2015
14011299215,G-L,0,10.5,0,0.0,2015
14011299215,SD,0,10,12,0.0,2015
14011299215,T-L,0,9.5,0,0.0,2015
14011298707,ALG1,0,0,0,0.0,2015
14011298707,Analy,0,0,0,0.0,2015
14011298707,Chim,0,0,0,0.0,2015
14011298707,Elect,0,0,0,0.0,2015
14011298707,info,0,0,0,0.0,2015
14011298707,Mecaq,0,0,0,0.0,2015
14011298707,TEC1,0,0,0,0.0,2015
14011298707,TPBUR,0,0,0,0.0,2015
14011298707,Agl,0,0,0,0.0,2015
14011298707,Alg?2,0,0,0,0.0,2015
14011298707,Aly2,0,0,0,0.0,2015
14011298707,CF,0,0,0,0.0,2015
14011298707,His-s,0,0,0,0.0,2015
14011298707,Info2,0,0,0,0.0,2015
14011298707,StatD,0,0,0,0.0,2015
14011298707,STRM,0,0,0,0.0,2015
14011298707,Tecw,0,0,0,0.0,2015
14011198284,His-s,0,0,0,0.0,2015
14011198284,Info2,0,3.5,5,0.0,2015
14011298709,ALG1,0,0,0,0.0,2015
14011298709,Analy,0,0,0,0.0,2015
14011298709,Chim,0,0,0,0.0,2015
14011298709,Elect,0,0,0,0.0,2015
14011298709,info,0,0,0,0.0,2015
14011298709,Mecaq,0,0,0,0.0,2015
14011298709,TEC1,0,0,0,0.0,2015
14011298709,TPBUR,0,0,0,0.0,2015
14011298709,Agl,0,0,0,0.0,2015
14011298709,Alg?2,0,0,0,0.0,2015
14011298709,Aly2,0,0,0,0.0,2015
14011298709,CF,0,0,0,0.0,2015
14011298709,His-s,0,0,0,0.0,2015
14011298709,Info2,0,0,0,0.0,2015
14011298709,StatD,0,0,0,0.0,2015
14011298709,STRM,0,0,0,0.0,2015
14011298709,Tecw,0,0,0,0.0,2015
14011198295,CF,0,10,0,0.0,2015
14011198295,Info2,0,5,11.5,0.0,2015
14011298713,ALG1,0,12,0,0.0,2015
14011298713,Analy,0,9,0,0.0,2015
14011298713,Chim,0,12,0,0.0,2015
14011298713,Elect,0,5.5,0,0.0,2015
14011298713,info,0,13.5,6.5,0.0,2015
14011198295,STRM,0,14,0,0.0,2015
14011298713,Mecaq,0,8,0,0.0,2015
14011298713,Agl,0,0,0,0.0,2015
14011298713,Alg?2,0,10,0,0.0,2015
14011298713,Aly2,0,9.5,0,0.0,2015
14011298713,CF,0,7,0,0.0,2015
14011298713,Info2,0,8,7,0.0,2015
14011298713,StatD,0,13,0,0.0,2015
14011298715,ALG1,0,0,0,0.0,2015
14011298715,Analy,0,5,0,0.0,2015
14011298715,Chim,0,8.5,0,0.0,2015
14011298715,Elect,0,8,0,0.0,2015
14011298715,info,0,0,0,0.0,2015
14011298715,Mecaq,0,5,0,0.0,2015
14011298715,TEC1,0,0,0,0.0,2015
14011298715,Agl,0,0,0,0.0,2015
14011299184,Tecw,0,0,0,0.0,2015
14011299186,ALG1,0,0,0,0.0,2015
14011299186,Analy,0,0,0,0.0,2015
14011299186,Chim,0,0,0,0.0,2015
14011299186,Elect,0,0,0,0.0,2015
14011299186,info,0,0,0,0.0,2015
14011299186,Mecaq,0,0,0,0.0,2015
14011299186,TEC1,0,0,0,0.0,2015
14011299186,TPBUR,0,0,0,0.0,2015
14011299186,Agl,0,0,0,0.0,2015
14011299186,Alg?2,0,0,0,0.0,2015
14011299186,Aly2,0,0,0,0.0,2015
14011299186,CF,0,0,0,0.0,2015
14011299186,His-s,0,0,0,0.0,2015
14011299186,Info2,0,0,0,0.0,2015
14011299186,StatD,0,0,0,0.0,2015
14011198471,Info2,0,3.25,12,0.0,2015
14011198473,ALG1,0,0,0,0.0,2015
14011198473,Analy,0,0,0,0.0,2015
14011198473,Chim,0,0,0,0.0,2015
14011198473,Elect,0,0,0,0.0,2015
14011198473,info,0,0,15,0.0,2015
14011198473,Mecaq,0,0,0,0.0,2015
14011198473,TEC1,0,0,0,0.0,2015
14011198473,TPBUR,0,0,0,0.0,2015
14011198473,Agl,0,0,0,0.0,2015
14011198473,Alg?2,0,10,0,0.0,2015
14011198473,Aly2,0,0,0,0.0,2015
14011198473,CF,0,0,0,0.0,2015
14011198473,His-s,0,0,0,0.0,2015
14011198473,Info2,0,0,0,0.0,2015
14011198473,StatD,0,0,0,0.0,2015
14011198473,STRM,0,0,0,0.0,2015
14011198473,Tecw,0,0,0,0.0,2015
14011298715,Alg?2,0,0,0,0.0,2015
14011298715,Aly2,0,0,0,0.0,2015
14011298715,CF,0,0,0,0.0,2015
14011298715,His-s,0,0,0,0.0,2015
14011298715,Info2,0,0,8,0.0,2015
14011298715,StatD,0,6,0,0.0,2015
14011298715,STRM,0,0,0,0.0,2015
14011298715,Tecw,0,0,0,0.0,2015
14011198506,ALG1,0,10,0,0.0,2015
14011198506,Analy,0,12,0,0.0,2015
14011198506,info,0,12,13,0.0,2015
14011198506,Info2,0,6.5,13,0.0,2015
14011298718,ALG1,0,0,0,0.0,2015
14011298718,Analy,0,0,0,0.0,2015
14011298718,Chim,0,0,0,0.0,2015
14011298718,Elect,0,0,0,0.0,2015
14011298718,info,0,0,0,0.0,2015
14011298718,Mecaq,0,0,0,0.0,2015
14011298718,TEC1,0,0,0,0.0,2015
14011298718,TPBUR,0,0,0,0.0,2015
14011298718,Agl,0,0,0,0.0,2015
14011298718,Alg?2,0,0,0,0.0,2015
14011298718,Aly2,0,0,0,0.0,2015
14011298718,CF,0,0,0,0.0,2015
14011298718,His-s,0,0,0,0.0,2015
14011298718,Info2,0,0,0,0.0,2015
14011298718,StatD,0,0,0,0.0,2015
14011298718,STRM,0,0,0,0.0,2015
14011298718,Tecw,0,0,0,0.0,2015
14010796674,ANGP,0,0,0,0.0,2015
14011298720,ALG1,0,10,0,0.0,2015
14011298720,Analy,0,11,0,0.0,2015
14011298720,Chim,0,16,0,0.0,2015
14011298720,Elect,0,6,0,0.0,2015
14011298720,info,0,11,12,0.0,2015
14011298720,Mecaq,0,11.5,0,0.0,2015
14011298720,TEC1,0,0,0,0.0,2015
14011298720,Alg?2,0,11,0,0.0,2015
14011298720,CF,0,10,0,0.0,2015
14011298720,Info2,0,10.5,14,0.0,2015
14011298720,StatD,0,14,0,0.0,2015
14011198414,ALG1,0,11.5,0,0.0,2015
14011198414,Analy,0,11,0,0.0,2015
14011198414,Chim,0,0,0,0.0,2015
14011198414,Elect,0,13,0,0.0,2015
14011198414,info,0,9,13,0.0,2015
14011198414,Mecaq,0,10,0,0.0,2015
14011198414,TEC1,0,0,0,0.0,2015
14011198414,Alg?2,0,10,0,0.0,2015
14011198414,Aly2,0,12,0,0.0,2015
14011198414,CF,0,0,0,0.0,2015
14011198414,His-s,0,0,0,0.0,2015
14011198414,Info2,0,0,0,0.0,2015
14011198414,StatD,0,11.5,0,0.0,2015
14011198414,STRM,0,0,0,0.0,2015
14011198414,Tecw,0,0,0,0.0,2015
14011298721,ALG1,0,0,0,0.0,2015
14011298721,Analy,0,0,0,0.0,2015
14011298721,Chim,0,0,0,0.0,2015
14011298721,Elect,0,0,0,0.0,2015
14011298721,info,0,0,0,0.0,2015
14011298721,Mecaq,0,0,0,0.0,2015
14011298721,TEC1,0,0,0,0.0,2015
14011298721,TPBUR,0,0,0,0.0,2015
14011198426,ALG1,0,11.5,0,3.91,2015
14011198426,Analy,0,0,0,0.0,2015
14011198426,Chim,0,12.5,0,4.25,2015
14011198426,Elect,0,13.5,0,4.59,2015
14011198426,info,0,11,13,6.0,2015
14011198426,Mecaq,0,10,0,3.4,2015
14011198426,Alg?2,0,11,0,3.74,2015
14011198426,Aly2,0,13,0,4.42,2015
14011198426,CF,0,8,0,2.72,2015
14011198426,His-s,0,0,0,0.0,2015
14011198426,Info2,0,6.9,10,4.23,2015
14011198426,StatD,0,11,0,3.74,2015
14011198426,STRM,0,0,0,0.0,2015
14011198426,Tecw,0,0,0,0.0,2015
14011298721,Agl,0,0,0,0.0,2015
14011298721,Alg?2,0,0,0,0.0,2015
14011298721,Aly2,0,0,0,0.0,2015
14011298721,CF,0,0,0,0.0,2015
14011298721,His-s,0,0,0,0.0,2015
14011298721,Info2,0,0,0,0.0,2015
14011298721,StatD,0,0,0,0.0,2015
14011298721,STRM,0,0,0,0.0,2015
14011198389,ALG1,0,10,0,0.0,2015
14011198389,Analy,0,13,0,0.0,2015
14011198393,ALG1,0,10,0,0.0,2015
14011198393,Analy,0,11.5,0,0.0,2015
14011198393,Chim,0,0,0,0.0,2015
14011198393,Elect,0,11,0,0.0,2015
14011198393,info,0,10,13,0.0,2015
14011198393,Mecaq,0,10,0,0.0,2015
14011198393,TEC1,0,0,0,0.0,2015
14011298721,Tecw,0,0,0,0.0,2015
14011298722,ALG1,0,0,0,0.0,2015
14011298722,Analy,0,0,0,0.0,2015
14011298722,Chim,0,0,0,0.0,2015
14011298722,Elect,0,0,0,0.0,2015
14011298722,info,0,0,0,0.0,2015
14011298722,Mecaq,0,0,0,0.0,2015
14011298722,TEC1,0,0,0,0.0,2015
14011298722,TPBUR,0,0,0,0.0,2015
14011298722,Agl,0,0,0,0.0,2015
14011298722,Alg?2,0,0,0,0.0,2015
14011298722,Aly2,0,0,0,0.0,2015
14011298722,CF,0,0,0,0.0,2015
14011298722,His-s,0,0,0,0.0,2015
14011298722,Info2,0,0,0,0.0,2015
14011399264,ALG1,0,0,0,0.0,2015
14011399264,Analy,0,0,0,0.0,2015
14011399264,Chim,0,0,0,0.0,2015
14011399264,Elect,0,0,0,0.0,2015
14011599309,VA,0,0,0,0.0,2015
14011198393,Alg?2,0,11.5,0,0.0,2015
14011198393,Aly2,0,12,0,0.0,2015
14011198393,CF,0,3,0,0.0,2015
14011198393,His-s,0,0,0,0.0,2015
14011198393,Info2,0,10.8,12,0.0,2015
14011198393,StatD,0,16,0,0.0,2015
14011198393,STRM,0,10,0,0.0,2015
14011198393,Tecw,0,0,0,0.0,2015
14011198328,ALG1,0,10,0,0.0,2015
14011298722,StatD,0,0,0,0.0,2015
14011298722,STRM,0,0,0,0.0,2015
14011298722,Tecw,0,0,0,0.0,2015
14011298724,ALG1,0,0,0,0.0,2015
14011298724,Analy,0,0,0,0.0,2015
14011298724,Chim,0,0,0,0.0,2015
14011298724,Elect,0,0,0,0.0,2015
14011298724,info,0,0,0,0.0,2015
14011298724,Mecaq,0,0,0,0.0,2015
14011298724,TEC1,0,0,0,0.0,2015
14011298724,TPBUR,0,0,0,0.0,2015
14011298724,Agl,0,0,0,0.0,2015
14011298724,Alg?2,0,0,0,0.0,2015
14011298724,Aly2,0,0,0,0.0,2015
14011298724,CF,0,0,0,0.0,2015
14011298724,His-s,0,0,0,0.0,2015
14011298724,Info2,0,0,0,0.0,2015
14011298724,StatD,0,0,0,0.0,2015
14011298724,STRM,0,0,0,0.0,2015
14011298724,Tecw,0,0,0,0.0,2015
14011298725,ALG1,0,10,0,0.0,2015
14011399264,info,0,0,14.5,0.0,2015
14011399264,Mecaq,0,0,0,0.0,2015
14011399264,TEC1,0,0,0,0.0,2015
14011399264,Agl,0,0,0,0.0,2015
14011399264,Alg?2,0,0,0,0.0,2015
14011399264,Aly2,0,0,0,0.0,2015
14011399264,CF,0,0,0,0.0,2015
14011399264,His-s,0,0,0,0.0,2015
14011198328,Analy,0,11,0,0.0,2015
14011198328,Elect,0,7,0,0.0,2015
14011198328,Mecaq,0,12,0,0.0,2015
14011198328,Agl,0,0,0,0.0,2015
14011198328,Alg?2,0,10,0,0.0,2015
14011198328,Aly2,0,9.5,0,0.0,2015
14011198328,CF,0,10,0,0.0,2015
14011198328,STRM,0,8,0,0.0,2015
14011298725,Analy,0,11.5,0,0.0,2015
14011298725,Elect,0,13.5,0,0.0,2015
14011298725,info,0,8,12,0.0,2015
14011298725,Mecaq,0,6,0,0.0,2015
14011298725,Alg?2,0,10,0,0.0,2015
14011298725,Aly2,0,0,0,0.0,2015
14011298725,CF,0,0,0,0.0,2015
14011298725,Info2,0,5.75,8.25,0.0,2015
14011298725,StatD,0,12,0,0.0,2015
14011298725,STRM,0,4,0,0.0,2015
14011298726,ALG1,0,0,0,0.0,2015
14011298726,Analy,0,0,0,0.0,2015
14011298726,Chim,0,0,0,0.0,2015
14011298726,Elect,0,0,0,0.0,2015
14011399264,Info2,0,0,0,0.0,2015
14011399264,StatD,0,0,0,0.0,2015
14011399264,STRM,0,0,0,0.0,2015
14011399264,Tecw,0,0,0,0.0,2015
14011298726,info,0,0,0,0.0,2015
14011298726,Mecaq,0,0,0,0.0,2015
14011298726,TEC1,0,0,0,0.0,2015
14011298726,TPBUR,0,0,0,0.0,2015
14011298726,Agl,0,0,0,0.0,2015
14011298726,Alg?2,0,0,0,0.0,2015
14011298726,Aly2,0,0,0,0.0,2015
14011298726,CF,0,0,0,0.0,2015
14011298726,His-s,0,0,0,0.0,2015
14011298726,Info2,0,0,0,0.0,2015
14011298726,StatD,0,0,0,0.0,2015
14011298726,STRM,0,0,0,0.0,2015
14011298726,Tecw,0,0,0,0.0,2015
14011298727,ALG1,0,0,0,0.0,2015
14011298727,Analy,0,0,0,0.0,2015
14011298727,Chim,0,0,0,0.0,2015
14011298727,Elect,0,0,0,0.0,2015
14011198380,ALG1,0,0,0,0.0,2015
14011198380,Analy,0,0,0,0.0,2015
14011198380,Chim,0,0,0,0.0,2015
14011198380,Elect,0,0,0,0.0,2015
14011198380,info,0,0,0,0.0,2015
14011198380,Mecaq,0,0,0,0.0,2015
14011198380,TEC1,0,0,0,0.0,2015
14011198380,TPBUR,0,0,0,0.0,2015
