temps_id,student_id,birthday,gender,nationnality
15053,14011198365,Mon Jul 29 00:00:00 CEST 1991,M,Algérienne
15057,14011198367,Thu Sep 10 00:00:00 CEST 1992,M,Algérienne
15061,14011198470,Sat Feb 01 00:00:00 CET 1992,M,Algérienne
15065,14011198390,Mon Feb 12 00:00:00 CET 1990,M,Algérienne
15069,14011198371,Tue Jun 16 00:00:00 CEST 1992,M,Algérienne
15073,14011198373,Wed Dec 13 00:00:00 CET 1989,M,Algérienne
15077,14011198545,Thu Apr 08 00:00:00 CEST 1993,M,Algérienne
15081,14011198546,Sat Jan 23 00:00:00 CET 1993,M,Algérienne
15085,14011198547,Tue Aug 25 00:00:00 CEST 1992,F,Algérienne
15089,14011198550,Mon Jun 01 00:00:00 CEST 1992,F,Algérienne
15093,14011198553,Sat Dec 10 00:00:00 CET 1988,F,Algérienne
15097,14011198556,Mon Dec 03 00:00:00 CET 1990,M,Algérienne
15101,14011198557,Mon Feb 17 00:00:00 CET 1992,M,Algérienne
15105,14011198558,Sat May 22 00:00:00 CEST 1993,M,Algérienne
15109,14011198560,Tue Jan 19 00:00:00 CET 1993,M,Algérienne
15113,14011198564,Mon Jul 10 00:00:00 CEST 1989,M,Algérienne
15117,14011198566,Tue Feb 26 00:00:00 CET 1991,M,Algérienne
15121,14011198568,Mon Mar 04 00:00:00 CET 1991,M,Algérienne
15125,14011198570,Mon Feb 24 00:00:00 CET 1992,M,Algérienne
15129,14011198582,Tue Nov 19 00:00:00 CET 1991,F,Algérienne
15133,14011198573,Fri May 15 00:00:00 CEST 1992,M,Algérienne
15137,14011198581,Tue Jan 26 00:00:00 CET 1993,F,Algérienne
15141,14011198575,Wed Jan 13 00:00:00 CET 1993,M,Algérienne
15145,14011198576,Wed Aug 28 00:00:00 CEST 1991,M,Algérienne
15149,14011198577,Sat Dec 25 00:00:00 CET 1993,M,Algérienne
15153,14011198578,Tue Jun 04 00:00:00 CEST 1991,F,Algérienne
15157,14011198580,Tue Jan 26 00:00:00 CET 1993,M,Algérienne
15161,14011198583,Sun Feb 20 00:00:00 CET 1994,M,Algérienne
15165,14011198587,Fri Feb 23 00:00:00 CET 1990,M,
15169,14010796567,Sun May 11 00:00:00 CEST 1986,M,Algérienne
15173,14010796569,Sun Jan 25 00:00:00 CET 1987,F,Algérienne
15177,14011097068,Tue Aug 04 00:00:00 CEST 1992,F,Algérienne
15181,14011097501,Sun Nov 10 00:00:00 CET 1991,M,Algérienne
15185,14011097517,Sat Feb 03 00:00:00 CET 1990,F,Algérienne
15189,14010796575,Sat Apr 25 00:00:00 CEST 1987,F,Algérienne
15193,14011097074,Wed Jul 11 00:00:00 CEST 1990,M,Algérienne
15197,14011097617,Sat Dec 28 00:00:00 CET 1991,M,Algérienne
15201,14011097080,Fri Aug 24 00:00:00 CEST 1990,M,Algérienne
15205,14011097082,Wed Aug 07 00:00:00 CEST 1991,M,Algérienne
15209,14011097286,Sat Jun 15 00:00:00 CEST 1991,M,Algérienne
15213,14011097288,Mon Oct 21 00:00:00 CET 1991,M,Algérienne
15217,14011097290,Sat May 04 00:00:00 CEST 1991,M,Algérienne
15221,14011097292,Wed Dec 18 00:00:00 CET 1991,M,Algérienne
15225,14011097528,Tue Mar 03 00:00:00 CET 1992,M,Algérienne
15229,14010796586,Wed Mar 23 00:00:00 CET 1988,M,Algérienne
15233,14010796588,Sat Aug 06 00:00:00 CEST 1988,F,Algérienne
15237,14010796589,Fri Jan 30 00:00:00 CET 1987,M,Algérienne
15241,14011097084,Mon Mar 27 00:00:00 CEST 1989,F,Algérienne
15245,14011097086,Fri Mar 01 00:00:00 CET 1991,M,Algérienne
15249,14010796593,Tue Mar 29 00:00:00 CEST 1988,M,Algérienne
15253,14010796594,Mon Jun 27 00:00:00 CEST 1988,M,Algérienne
15257,14010796595,Sun Nov 24 00:00:00 CET 1985,M,Algérienne
15261,14011097504,Sat Dec 08 00:00:00 CET 1990,M,Algérienne
15265,14011097514,Wed Jun 26 00:00:00 CEST 1991,M,Algérienne
15269,14010796598,Sat May 02 00:00:00 CEST 1987,M,Algérienne
15273,14011097092,Fri Jun 28 00:00:00 CEST 1991,M,Algérienne
15277,14011097096,Mon Dec 31 00:00:00 CET 1990,M,Algérienne
15281,14011097098,Mon Apr 01 00:00:00 CEST 1991,F,Algérienne
15285,14011097397,Fri Dec 13 00:00:00 CET 1991,M,Algérienne
15289,14010796604,Sat Nov 07 00:00:00 CET 1987,M,Algérienne
15293,14010796606,Sun Nov 29 00:00:00 CET 1987,M,Algérienne
15297,14010796607,Sat Jul 30 00:00:00 CEST 1988,F,Algérienne
15301,14011097509,Fri Nov 23 00:00:00 CET 1990,F,Algérienne
15305,14011097102,Mon Apr 20 00:00:00 CEST 1992,F,Algérienne
15309,14010796612,Sun Jan 04 00:00:00 CET 1987,M,Algérienne
15313,14010796614,Mon Feb 22 00:00:00 CET 1988,M,Algérienne
15317,14011097507,Fri May 10 00:00:00 CEST 1991,F,Algérienne
15321,14011097482,Sun Aug 04 00:00:00 CEST 1991,F,Algérienne
15325,14011097502,Thu Sep 12 00:00:00 CEST 1991,F,Algérienne
15329,14010796615,Wed Jul 15 00:00:00 CEST 1987,M,Algérienne
15333,14010796618,Sun Sep 21 00:00:00 CEST 1986,F,Algérienne
15337,14010796619,Sat Aug 08 00:00:00 CEST 1987,F,Algérienne
15341,14011097110,Thu Aug 15 00:00:00 CEST 1991,M,Algérienne
15345,14011097112,Sat Nov 02 00:00:00 CET 1991,M,Algérienne
15349,14011097296,Wed Apr 17 00:00:00 CEST 1991,M,Algérienne
15353,14011097479,Sat Mar 03 00:00:00 CET 1990,M,Algérienne
15357,14011097300,Tue Jun 25 00:00:00 CEST 1991,M,Algérienne
15361,14011097302,Sat May 19 00:00:00 CEST 1990,M,Algérienne
15365,14011097489,Tue Aug 27 00:00:00 CEST 1991,M,Algérienne
15369,14010796628,Thu May 07 00:00:00 CEST 1987,M,Algérienne
15373,14011097114,Wed May 15 00:00:00 CEST 1991,F,Algérienne
15377,14011097481,Mon Apr 01 00:00:00 CEST 1991,M,Algérienne
15381,14011097118,Sun Dec 22 00:00:00 CET 1991,F,Algérienne
15385,14011097480,Sat Dec 14 00:00:00 CET 1991,F,Algérienne
15389,14010796640,Fri Apr 24 00:00:00 CEST 1987,F,Algérienne
15393,14010796642,Sun Apr 16 00:00:00 CEST 1989,M,Algérienne
15397,14011097122,Sun Oct 27 00:00:00 CET 1991,M,Algérienne
15401,14011097124,Thu Sep 12 00:00:00 CEST 1991,F,Algérienne
15405,14011097126,Thu Apr 02 00:00:00 CEST 1992,M,Algérienne
15409,14010796643,Mon Oct 03 00:00:00 CET 1988,F,Algérienne
15413,14010796644,Mon Nov 19 00:00:00 CET 1990,M,Algérienne
15417,14010796647,Mon May 25 00:00:00 CEST 1987,M,Algérienne
15421,14011097128,Mon Jan 26 00:00:00 CET 1987,M,Algérienne
15425,14011097130,Thu May 07 00:00:00 CEST 1992,F,Algérienne
15429,14010796651,Sat Apr 25 00:00:00 CEST 1987,F,Algérienne
15433,14011097132,Sat Apr 22 00:00:00 CEST 1989,M,Algérienne
15437,14011097134,Sun Jun 24 00:00:00 CEST 1990,M,Algérienne
15441,14011097136,Sat Jun 22 00:00:00 CEST 1991,M,Algérienne
15445,14011097138,Thu Dec 06 00:00:00 CET 1990,M,Algérienne
15449,14010796657,Tue Aug 11 00:00:00 CEST 1987,M,Algérienne
15453,14011097140,Sat Aug 11 00:00:00 CEST 1990,M,Algérienne
15457,14011097142,Tue Jan 16 00:00:00 CET 1990,M,Algérienne
15461,14011097144,Sun Oct 08 00:00:00 CET 1989,M,Algérienne
15465,14011097146,Sun Jan 01 00:00:00 CET 1989,M,Algérienne
15469,14010796666,Thu Aug 31 00:00:00 CEST 1989,M,Algérienne
15473,14011097496,Sat Feb 16 00:00:00 CET 1991,M,Algérienne
15477,14011097150,Wed Jan 11 00:00:00 CET 1989,M,Algérienne
15481,14011097152,Fri Jun 15 00:00:00 CEST 1990,M,Algérienne
15485,14011097154,Sun Jul 28 00:00:00 CEST 1991,M,Algérienne
15489,14010796669,Wed Jun 20 00:00:00 CEST 1990,F,Algérienne
15493,14010796670,Sun Apr 10 00:00:00 CEST 1988,M,Algérienne
15497,14010796671,Wed Feb 01 00:00:00 CET 1989,M,Algérienne
15501,14010796672,Wed May 21 00:00:00 CEST 1980,M,Algérienne
15505,14011097156,Thu Mar 15 00:00:00 CET 1990,M,Algérienne
15509,14010796674,Mon Jul 24 00:00:00 CEST 1989,M,Algérienne
15513,14010796676,Fri Apr 10 00:00:00 CEST 1987,M,Algérienne
15517,14011097163,Tue Jan 07 00:00:00 CET 1992,M,Algérienne
15521,14011097313,Tue Jul 26 00:00:00 CEST 1988,M,Algérienne
15525,14011097527,Sun Aug 25 00:00:00 CEST 1991,M,Algérienne
15529,14011097486,Wed Mar 15 00:00:00 CET 1989,M,Algérienne
15533,14011097308,Fri Mar 17 00:00:00 CET 1989,M,Algérienne
15537,14011097310,Tue Sep 26 00:00:00 CET 1989,M,Algérienne
15541,14011097312,Thu May 24 00:00:00 CEST 1990,M,Algérienne
15545,14011097315,Mon Dec 23 00:00:00 CET 1991,F,Algérienne
15549,14011097317,Sat Mar 23 00:00:00 CET 1991,F,Algérienne
15553,14010796689,Thu Jun 24 00:00:00 CEST 1982,M,Algérienne
15557,14010896693,Sun Jan 15 00:00:00 CET 1989,F,Algérienne
15561,14010896694,Thu Jan 01 00:00:00 CET 1987,M,Algérienne
15565,14011097485,Sat Sep 26 00:00:00 CEST 1992,M,Algérienne
15569,14011097167,Fri Mar 03 00:00:00 CET 1989,M,Algérienne
15573,14010896695,Sat Oct 27 00:00:00 CET 1990,M,Algérienne
15577,14010896696,Fri Aug 25 00:00:00 CEST 1989,F,Algérienne
15581,14010896697,Thu Jun 21 00:00:00 CEST 1990,F,Algérienne
15585,14010896698,Sat Nov 09 00:00:00 CET 1985,M,Algérienne
15589,14011097169,Sat Nov 18 00:00:00 CET 1989,M,Algérienne
15593,14010896700,Sat Jun 09 00:00:00 CEST 1990,M,Algérienne
15597,14010896701,Sat Mar 10 00:00:00 CET 1990,F,Algérienne
15601,14010896702,Fri Feb 19 00:00:00 CET 1988,F,Algérienne
15605,14010896703,Sun Oct 16 00:00:00 CET 1988,M,Algérienne
15609,14010896704,Mon Aug 01 00:00:00 CEST 1983,F,Algérienne
15613,14010896707,Mon Jan 22 00:00:00 CET 1990,M,Algérienne
15617,14010896709,Sun Sep 10 00:00:00 CEST 1989,M,Algérienne
15621,14011097171,Tue Jan 16 00:00:00 CET 1990,M,Algérienne
15625,14011097173,Sun Jul 21 00:00:00 CEST 1991,M,Algérienne
15629,14011097490,Sun Jan 01 00:00:00 CET 1989,M,Algérienne
15633,14011097633,Fri Jun 30 00:00:00 CEST 1989,F,Algérienne
15637,14010896711,Tue Nov 21 00:00:00 CET 1989,F,Algérienne
15641,14010896712,Tue Jul 12 00:00:00 CEST 1988,F,Algérienne
15645,14010896713,Thu Dec 04 00:00:00 CET 1986,F,Algérienne
15649,14010896714,Sat Aug 04 00:00:00 CEST 1984,F,Algérienne
15653,14010896715,Sun Jan 07 00:00:00 CET 1990,F,Algérienne
15657,14010896716,Fri Nov 20 00:00:00 CET 1987,F,Algérienne
15661,14010896717,Wed Nov 07 00:00:00 CET 1990,F,Algérienne
15665,14010896719,Sun Feb 17 00:00:00 CET 1991,M,Algérienne
15669,14011097177,Sun Mar 29 00:00:00 CET 1992,M,Algérienne
15673,14010896720,Wed Nov 06 00:00:00 CET 1991,F,Algérienne
15677,14010896721,Sat Jun 04 00:00:00 CEST 1988,M,Algérienne
15681,14010896722,Mon Dec 18 00:00:00 CET 1989,F,Algérienne
15685,14010896723,Thu Jun 27 00:00:00 CEST 1991,F,Algérienne
15689,14010896724,Thu Dec 06 00:00:00 CET 1990,M,Algérienne
15693,14010896725,Fri Oct 12 00:00:00 CET 1990,M,Algérienne
15697,14010896726,Wed Nov 07 00:00:00 CET 1990,F,Algérienne
15701,14010896727,Mon Sep 17 00:00:00 CEST 1990,M,Algérienne
15705,14010896729,Mon Jul 20 00:00:00 CEST 1987,M,Algérienne
15709,14010896730,Sat Feb 25 00:00:00 CET 1984,M,Algérienne
15713,14011097179,Wed Feb 21 00:00:00 CET 1990,M,Algérienne
15717,14010896731,Mon May 14 00:00:00 CEST 1990,M,Algérienne
15721,14010896732,Sun May 07 00:00:00 CEST 1989,F,Algérienne
15725,14010896733,Fri Jul 14 00:00:00 CEST 1989,F,Algérienne
15729,14010896734,Wed May 27 00:00:00 CEST 1987,F,Algérienne
15733,14010896735,Wed Jan 04 00:00:00 CET 1984,M,Algérienne
15737,14010896737,Thu Feb 23 00:00:00 CET 1989,F,NIGERIENNE
15741,14010896738,Sun Dec 30 00:00:00 CET 1990,F,CAMEROUNIENNE
15745,14010896739,Wed Feb 28 00:00:00 CET 1990,M,Algérienne
15749,14011097181,Wed Dec 11 00:00:00 CET 1991,F,Algérienne
15753,14011097609,Sun Oct 18 00:00:00 CET 1981,M,Algérienne
15757,14010896742,Mon Jun 01 00:00:00 CEST 1987,M,Algérienne
15761,14010896743,Sun Nov 25 00:00:00 CET 1990,M,Algérienne
15765,14010896744,Wed Aug 19 00:00:00 CEST 1987,M,Algérienne
15769,14010896746,Thu Jul 25 00:00:00 CEST 1991,M,Algérienne
15773,14011097185,Wed Jan 30 00:00:00 CET 1991,F,Algérienne
15777,14010896747,Wed Jan 17 00:00:00 CET 1990,M,Algérienne
15781,14010896750,Sun Feb 14 00:00:00 CET 1988,M,Algérienne
15785,14010896751,Sat Sep 24 00:00:00 CEST 1988,F,Algérienne
15789,14011097187,Fri Oct 18 00:00:00 CET 1991,F,Algérienne
15793,14011097189,Wed Mar 11 00:00:00 CET 1992,F,Algérienne
15797,14010896752,Tue Jul 18 00:00:00 CEST 1989,F,Algérienne
15801,14010896753,Sat Apr 07 00:00:00 CEST 1984,M,Algérienne
15805,14010896754,Fri Nov 04 00:00:00 CET 1988,F,Algérienne
15809,14010896755,Wed Apr 06 00:00:00 CEST 1988,F,Algérienne
15813,14010896756,Sun Aug 12 00:00:00 CEST 1990,F,Algérienne
15817,14010896757,Mon Mar 05 00:00:00 CET 1990,M,Algérienne
15821,14010896758,Thu May 12 00:00:00 CEST 1988,M,Algérienne
15825,14010896759,Tue Nov 01 00:00:00 CET 1988,M,Ivoirrienne
15829,14010896760,Sun Sep 03 00:00:00 CEST 1989,M,Algérienne
15833,14010896761,Wed Mar 07 00:00:00 CET 1984,M,Algérienne
15837,14010896762,Fri Mar 29 00:00:00 CET 1991,F,Algérienne
15841,14010896763,Wed Jul 11 00:00:00 CEST 1990,F,Algérienne
15845,14010896764,Mon Jan 14 00:00:00 CET 1991,F,Algérienne
15849,14010896765,Sun Jul 07 00:00:00 CEST 1985,M,Algérienne
15853,14010896766,Tue Nov 27 00:00:00 CET 1990,M,Algérienne
15857,14010896767,Mon Jul 30 00:00:00 CEST 1990,M,ABIDJAN 
15861,14010896768,Fri Apr 13 00:00:00 CEST 1990,M,Algérienne
15865,14010896769,Wed Jan 09 00:00:00 CET 1991,M,Algérienne
15869,14010896770,Sat Jun 16 00:00:00 CEST 1990,F,Algérienne
15873,14010896771,Tue Oct 10 00:00:00 CET 1989,M,Algérienne
15877,14010896772,Tue May 16 00:00:00 CEST 1989,F,Algérienne
15881,14010896773,Wed Sep 23 00:00:00 CEST 1987,F,Algérienne
15885,14010896774,Sun Jun 17 00:00:00 CEST 1990,F,Algérienne
15889,14010896775,Sat Jun 23 00:00:00 CEST 1990,F,Algérienne
15893,14010896777,Wed Mar 04 00:00:00 CET 1987,M,Algérienne
15897,14010896779,Mon Apr 20 00:00:00 CEST 1987,M,MALIENNE
15901,14010896780,Mon Aug 05 00:00:00 CEST 1991,M,MALIENNE
15905,14010896781,Sun May 13 00:00:00 CEST 1990,F,MALIENNE
15909,14010896782,Sat Jul 09 00:00:00 CEST 1988,M,CONGO
15913,14010896783,Sun Apr 23 00:00:00 CEST 1989,F,Algérienne
15917,14010896785,Mon Oct 03 00:00:00 CET 1988,F,Algérienne
15921,14010896786,Tue Nov 14 00:00:00 CET 1989,M,Algérienne
15925,14011097191,Fri Dec 13 00:00:00 CET 1991,F,Algérienne
15929,14010896787,Mon Jan 14 00:00:00 CET 1991,F,Algérienne
15933,14010896788,Tue May 17 00:00:00 CEST 1988,M,Algérienne
15937,14010896790,Tue May 22 00:00:00 CEST 1990,M,Algérienne
15941,14010896791,Sat Jun 03 00:00:00 CEST 1989,M,Algérienne
15945,14011097193,Tue Feb 25 00:00:00 CET 1992,F,Algérienne
15949,14010896792,Sat Nov 24 00:00:00 CET 1990,F,Algérienne
15953,14010896793,Sun May 07 00:00:00 CEST 1989,M,Algérienne
15957,14010896794,Thu Jun 27 00:00:00 CEST 1991,F,Algérienne
15961,14010896796,Wed Jan 31 00:00:00 CET 1990,M,Algérienne
15965,14011097195,Wed Sep 04 00:00:00 CEST 1991,F,Algérienne
15969,14010896797,Sun Oct 16 00:00:00 CET 1988,M,Algérienne
15973,14010896798,Sat Oct 20 00:00:00 CET 1990,M,Algérienne
15977,14010896799,Wed Mar 02 00:00:00 CET 1988,M,Algérienne
15981,14010896800,Fri Jan 19 00:00:00 CET 1990,M,Algérienne
15985,14010896801,Mon Jan 23 00:00:00 CET 1989,F,Algérienne
15989,14010896802,Fri Aug 26 00:00:00 CEST 1988,M,Algérienne
15993,14010896803,Tue Apr 24 00:00:00 CEST 1990,F,Algérienne
15997,14010896805,Fri Jan 18 00:00:00 CET 1991,F,Algérienne
16001,14010896806,Wed Oct 18 00:00:00 CET 1989,M,Algérienne
16005,14011097197,Sat Nov 04 00:00:00 CET 1989,F,Algérienne
16009,14010896807,Thu Jan 17 00:00:00 CET 1991,F,Algérienne
16013,14010896808,Sat Feb 17 00:00:00 CET 1990,F,Algérienne
16017,14010896809,Wed Apr 11 00:00:00 CEST 1990,M,Algérienne
16021,14010896810,Thu Jun 21 00:00:00 CEST 1990,F,Algérienne
16025,14010896811,Tue Feb 13 00:00:00 CET 1990,F,Algérienne
16029,14010896812,Mon Feb 26 00:00:00 CET 1990,M,Algérienne
16033,14010896813,Tue Sep 02 00:00:00 CEST 1980,M,Algérienne
16037,14010896814,Sun Jan 13 00:00:00 CET 1991,M,Algérienne
16041,14010896815,Thu Mar 22 00:00:00 CET 1990,F,Algérienne
16045,14010896817,Sat Aug 08 00:00:00 CEST 1987,M,Algérienne
16049,14011097199,Sun Mar 08 00:00:00 CET 1992,F,Algérienne
16053,14010896818,Sat Apr 19 00:00:00 CEST 1986,M,Algérienne
16057,14010896819,Mon May 25 00:00:00 CEST 1987,M,Algérienne
16061,14010896820,Tue Mar 07 00:00:00 CET 1989,M,Algérienne
16065,14010896821,Wed Feb 17 00:00:00 CET 1988,F,Algérienne
16069,14010896822,Thu Jun 09 00:00:00 CEST 1988,M,Algérienne
16073,14010896823,Tue Apr 03 00:00:00 CEST 1990,M,Algérienne
16077,14010896824,Sun Dec 11 00:00:00 CET 1988,M,Algérienne
16081,14010896825,Mon Dec 12 00:00:00 CET 1988,F,Algérienne
16085,14010896826,Sat Jan 07 00:00:00 CET 1989,M,Algérienne
16089,14010896828,Thu Jul 05 00:00:00 CEST 1990,F,Algérienne
16093,14011097201,Mon Apr 20 00:00:00 CEST 1992,F,Algérienne
16097,14010896829,Sat Aug 26 00:00:00 CEST 1989,F,Algérienne
16101,14010896830,Fri Sep 06 00:00:00 CEST 1991,F,Algérienne
16105,14010896831,Thu Oct 25 00:00:00 CET 1990,M,Algérienne
16109,14010896833,Wed Oct 26 00:00:00 CET 1988,M,Algérienne
16113,14010896834,Tue Feb 16 00:00:00 CET 1988,F,Algérienne
16117,14010896835,Sun Jul 02 00:00:00 CEST 1989,M,Algérienne
16121,14010896836,Mon Jul 03 00:00:00 CEST 1989,M,Algérienne
16125,14010896837,Tue Oct 29 00:00:00 CET 1991,M,Algérienne
16129,14010896838,Mon Jan 15 00:00:00 CET 1990,F,Algérienne
16133,14010896839,Fri Oct 13 00:00:00 CET 1989,M,Algérienne
16137,14010896840,Wed Jul 05 00:00:00 CEST 1989,M,Algérienne
16141,14010896841,Sun Dec 10 00:00:00 CET 1989,M,Algérienne
16145,14010896842,Sun Jan 14 00:00:00 CET 1990,F,Algérienne
16149,14010896843,Thu Sep 21 00:00:00 CEST 1989,M,Algérienne
16153,14010896846,Mon May 23 00:00:00 CEST 1983,M,Algérienne
16157,14010896847,Fri May 10 00:00:00 CEST 1991,F,Algérienne
16161,14010896848,Tue Jul 09 00:00:00 CEST 1991,F,Algérienne
16165,14010896849,Thu Feb 06 00:00:00 CET 1986,M,Algérienne
16169,14010896850,Sun May 08 00:00:00 CEST 1988,M,Algérienne
16173,14010896851,Sun Jun 19 00:00:00 CEST 1988,M,Algérienne
16177,14010896852,Mon Jul 31 00:00:00 CEST 1989,M,Algérienne
16181,14010896853,Sat Nov 09 00:00:00 CET 1991,F,Algérienne
16185,14010896855,Sun Jun 24 00:00:00 CEST 1990,F,Algérienne
16189,14010896856,Sat Jan 06 00:00:00 CET 1990,F,Algérienne
16193,14010896857,Mon Apr 03 00:00:00 CEST 1989,M,Algérienne
16197,14011097203,Thu Mar 21 00:00:00 CET 1991,F,Algérienne
16201,14010896858,Fri Aug 09 00:00:00 CEST 1991,M,Algérienne
16205,14010896859,Fri Jan 01 00:00:00 CET 1988,M,Algérienne
16209,14010896860,Sat Dec 31 00:00:00 CET 1988,M,Mauritanienne
16213,14010896862,Thu Feb 01 00:00:00 CET 1996,M,Algérienne
16217,14011097205,Mon Oct 29 00:00:00 CET 1990,F,Algérienne
16221,14011097207,Mon Sep 24 00:00:00 CEST 1990,F,Algérienne
16225,14010996865,Sun Nov 05 00:00:00 CET 1989,M,Algérienne
16229,14010996866,Fri Feb 26 00:00:00 CET 1988,M,Algérienne
16233,14010996867,Tue May 15 00:00:00 CEST 1990,M,Algérienne
16237,14010996868,Mon Dec 11 00:00:00 CET 1989,M,Algérienne
16241,14010996869,Thu Feb 21 00:00:00 CET 1991,F,Algérienne
16245,14010996870,Thu Dec 29 00:00:00 CET 1988,M,Algérienne
16249,14010996871,Thu Jul 13 00:00:00 CEST 1989,M,Algérienne
16253,14011097488,Wed Mar 02 00:00:00 CET 1988,F,Algérienne
16257,14010996873,Thu Dec 07 00:00:00 CET 1989,M,IVOIRIENNE
16261,14010996874,Sun Jan 27 00:00:00 CET 1991,M,Algérienne
16265,14010996875,Sun Nov 05 00:00:00 CET 1989,M,Algérienne
16269,14010996876,Thu Oct 19 00:00:00 CET 1989,F,Algérienne
16273,14010996877,Thu Dec 20 00:00:00 CET 1990,F,Algérienne
16277,14010996878,Wed Jul 29 00:00:00 CEST 1987,M,Algérienne
16281,14010996879,Thu Mar 05 00:00:00 CET 1981,M,Algérienne
16285,14010996881,Tue Nov 15 00:00:00 CET 1988,M,Algérienne
16289,14010996883,Tue Dec 04 00:00:00 CET 1984,F,Algérienne
16293,14010996884,Sat Mar 09 00:00:00 CET 1991,M,Algérienne
16297,14010996885,Fri Jan 08 00:00:00 CET 1988,M,Algérienne
16301,14010996886,Sun Feb 12 00:00:00 CET 1989,M,Algérienne
16305,14010996887,Sun Aug 13 00:00:00 CEST 1989,F,Algérienne
16309,14010996889,Mon Jul 03 00:00:00 CEST 1989,M,Algérienne
16313,14010996890,Sat Nov 07 00:00:00 CET 1987,M,Algérienne
16317,14010996891,Mon Aug 06 00:00:00 CEST 1990,M,Algérienne
16321,14010996892,Wed Mar 28 00:00:00 CEST 1990,F,Algérienne
16325,14010996893,Sun Jul 29 00:00:00 CEST 1990,M,Algérienne
16329,14010996894,Mon Nov 10 00:00:00 CET 1986,M,Algérienne
16333,14010996895,Tue Feb 10 00:00:00 CET 1987,M,Algérienne
16337,14010996896,Fri Aug 04 00:00:00 CEST 1989,M,Algérienne
16341,14011097492,Wed Dec 28 00:00:00 CET 1988,M,Algérienne
16345,14010996898,Mon Jul 31 00:00:00 CEST 1989,M,Algérienne
16349,14010996899,Sat Feb 03 00:00:00 CET 1990,F,Algérienne
16353,14010996900,Fri Dec 21 00:00:00 CET 1990,M,Algérienne
16357,14010996901,Tue Jan 01 00:00:00 CET 1991,F,Algérienne
16361,14010996902,Fri Dec 20 00:00:00 CET 1991,F,Algérienne
16365,14010996903,Sun May 22 00:00:00 CEST 1988,M,Algérienne
16369,14010996904,Tue Oct 09 00:00:00 CET 1990,M,Algérienne
16373,14010996905,Wed Mar 07 00:00:00 CET 1990,F,Algérienne
16377,14010996906,Mon Feb 24 00:00:00 CET 1986,F,Algérienne
16381,14010996907,Sat Jan 19 00:00:00 CET 1991,F,Algérienne
16385,14010996909,Sun Jul 26 00:00:00 CEST 1987,M,Algérienne
16389,14010996910,Sun Dec 03 00:00:00 CET 1989,M,Algérienne
16393,14010996911,Mon Feb 15 00:00:00 CET 1988,M,Algérienne
16397,14010996912,Thu Sep 13 00:00:00 CEST 1990,F,Algérienne
16401,14010996913,Tue May 31 00:00:00 CEST 1988,M,Algérienne
16405,14010996914,Sun Aug 19 00:00:00 CEST 1990,M,Algérienne
16409,14010996915,Sun Sep 17 00:00:00 CEST 1989,M,Algérienne
16413,14010996916,Sat Aug 18 00:00:00 CEST 1990,M,Algérienne
16417,14010996917,Tue May 09 00:00:00 CEST 1989,M,Algérienne
16421,14010996918,Wed Jan 03 00:00:00 CET 1990,F,Algérienne
16425,14010996919,Sun Dec 11 00:00:00 CET 1988,F,Algérienne
16429,14010996920,Tue Sep 26 00:00:00 CET 1989,M,Algérienne
16433,14010996921,Tue Oct 31 00:00:00 CET 1989,M,BURANDAISE
16437,14010996922,Thu Jul 06 00:00:00 CEST 1989,M,Algérienne
16441,14010996923,Fri Mar 03 00:00:00 CET 1989,M,BURANDAISE
16445,14010996924,Thu May 04 00:00:00 CEST 1989,M,Algérienne
16449,14010996925,Tue Oct 23 00:00:00 CET 1990,M,Algérienne
16453,14010996926,Sun Oct 28 00:00:00 CET 1990,F,Algérienne
16457,14010996927,Tue Feb 13 00:00:00 CET 1990,F,Algérienne
16461,14010996928,Thu Dec 22 00:00:00 CET 1988,M,Algérienne
16465,14010996929,Sat Dec 16 00:00:00 CET 1989,F,Algérienne
16469,14010996930,Sun Feb 24 00:00:00 CET 1991,M,Algérienne
16473,14010996931,Sat Nov 24 00:00:00 CET 1990,M,Algérienne
16477,14010996932,Sat Dec 23 00:00:00 CET 1989,M,Algérienne
16481,14010996933,Thu Aug 24 00:00:00 CEST 1989,M,Algérienne
16485,14010996934,Mon Dec 26 00:00:00 CET 1988,M,Algérienne
16489,14010996935,Tue Jan 02 00:00:00 CET 1990,F,Algérienne
16493,14010996936,Tue Sep 20 00:00:00 CEST 1988,F,Algérienne
16497,14010996937,Sat Sep 15 00:00:00 CEST 1990,M,Algérienne
16501,14010996939,Sun Jun 05 00:00:00 CEST 1988,M,BURUNDAISE
16505,14010996940,Fri Aug 19 00:00:00 CEST 1988,M,BURANDAISE
16509,14011097506,Sat Sep 20 00:00:00 CEST 1986,M,Algérienne
16513,14010996942,Tue Jan 22 00:00:00 CET 1985,M,Algérienne
16517,14010996943,Tue Apr 05 00:00:00 CEST 1988,M,Algérienne
16521,14010996944,Wed Apr 11 00:00:00 CEST 1990,F,Algérienne
16525,14010996945,Mon Feb 13 00:00:00 CET 1989,F,Algérienne
16529,14010996946,Mon Jul 17 00:00:00 CEST 1989,M,Algérienne
16533,14010996947,Fri Oct 13 00:00:00 CET 1989,F,Algérienne
16537,14010996948,Mon Dec 17 00:00:00 CET 1990,M,Algérienne
16541,14010996949,Wed Jan 23 00:00:00 CET 1991,M,Algérienne
16545,14010996950,Mon Aug 27 00:00:00 CEST 1990,F,Algérienne
