"N°Ins","Année","AnnéeUniv","Réf_Cours","Cours","Coef","Moy_Module","Moy_Gle","Observation","Université_Origine","Faculté_Origine","Département_Origine","Cycle_Origine","Fillière_Origine","credit_matière","Code_UE","credit_UE","Aquit","An_d_obtent","Faculté_OrigineAr","Département_OrigineAr","Fillière_OrigineAr","Université_OrigineAr","Cycle_OrigineAr"
"14011298670","1","2015","MOM","Méthodes et outils de Modélisa","1.5","11.25","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","OIN","Outils de l Internet","1","13.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","LOIA","Logique pour L I.A","1","10.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UED1","6","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","SEVD","Simmulation a event Discret","1","7.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UED1","6","False","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","ANG1","Anglais 1","1","13.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UET1","2","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","SCL","Spécification Concep Logiciel","1","10.40","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF1.","10","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","ARCDL","Architecture et Dév Logiciel","1","11.25","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1.","10","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","IHIA","IHM .IA App aux Problèmes Indu","3","7.60","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UEF2.","10","False","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","PRGW","Programmation Web","3","11.40","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UEF2.","10","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","I.A","Intéligence Artificielle","4","8.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UEF2.","10","False","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","BDDA","Bases de Données Avancées","1","10.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF3","8","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","XMLW","XML et Web 2.0","1","10.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF3","8","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","1","2014","ANG2.","Anglais 2","1","14.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UET1.","2","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","ORO","Optimisation en recherche Opér","1.5","10.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","RET","Réseaux et Télécoms","1","13.90","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","SBC","Sytème à Base de Connaissances","1","12.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","SED","Simulation à évenement discret","1.5","12.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","SEW","Sécurité Web","1","7.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","BSE","2.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","GL","Génie Logiciel","1","13.95","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","CA","Compléxité Algorithmique","1","11.70","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","COSI","Conception Objet d un S.I","1","13.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","SMA","Systèmes Multi Agents","1","13.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","IHIA","IHM .IA App aux Problèmes Indu","3","14.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UEF2.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","PRGW","Programmation Web","3","13.55","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UEF2.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","I.A","Intéligence Artificielle","4","16.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","BDDA","Bases de Données Avancées","1","11.90","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF3","8","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","XMLW","XML et Web 2.0","1","13.90","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF3","8","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011499286","1","2015","ANG2.","Anglais 2","1","17.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UET1.","2","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","ANGn2","Anglais niveau 2","1","17.75","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","APC","Architecture parallele et Clus","1.2","12.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","HWR","3","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","EW","Ergonomie web","1","11.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","OWS","Ontologies et web sémantique","1.8","12.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","WS","Web services","1.8","11.05","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","MMTS","Modèle Mathématique du TS","1","10.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","TAM","Traitement et Analyse des Imag","1.8","11.20","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298670","1","2015","VA","Vision Artificielle ","1.8","11.65","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","AGR","Application Graphes à la RO","1","9.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","APN","Anlgais Premier Niveau","1","20.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","LIA","Logique P/ Intéligence Artific","1.25","8.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","LCO","6.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","MFO","Méthodes Formelles et OV ","1.25","11.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","MOM","Méthodes et outils de Modélisa","1.5","12.95","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","ORO","Optimisation en recherche Opér","1.5","11.15","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","RET","Réseaux et Télécoms","1","15.15","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","SBC","Sytème à Base de Connaissances","1","15.20","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","SED","Simulation à évenement discret","1.5","12.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","SEW","Sécurité Web","1","14.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","BSE","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","ANGn2","Anglais niveau 2","1","18.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","APC","Architecture parallele et Clus","1.2","15.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","HWR","3","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","EW","Ergonomie web","1","14.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","OWS","Ontologies et web sémantique","1.8","13.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","WS","Web services","1.8","12.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","MMTS","Modèle Mathématique du TS","1","7.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","TAM","Traitement et Analyse des Imag","1.8","9.05","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298672","1","2015","VA","Vision Artificielle ","1.8","11.70","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","AGR","Application Graphes à la RO","1","9.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","APN","Anlgais Premier Niveau","1","15.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","LIA","Logique P/ Intéligence Artific","1.25","12.30","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","MFO","Méthodes Formelles et OV ","1.25","8.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","MVS","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","MOM","Méthodes et outils de Modélisa","1.5","14.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","ORO","Optimisation en recherche Opér","1.5","12.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","RET","Réseaux et Télécoms","1","9.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","MVS","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","SBC","Sytème à Base de Connaissances","1","17.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","SED","Simulation à évenement discret","1.5","15.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","SEW","Sécurité Web","1","14.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","BSE","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","ANGn2","Anglais niveau 2","1","18.75","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","APC","Architecture parallele et Clus","1.2","17.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","HWR","3","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","EW","Ergonomie web","1","14.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","OWS","Ontologies et web sémantique","1.8","17.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","WS","Web services","1.8","14.05","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","MMTS","Modèle Mathématique du TS","1","11.20","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","TAM","Traitement et Analyse des Imag","1.8","14.70","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298682","1","2015","VA","Vision Artificielle ","1.8","15.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011298686","1","2015","GL","Génie Logiciel","1","17.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011298686","1","2015","CA","Compléxité Algorithmique","1","13.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","GL","Génie Logiciel","1","11.40","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","CA","Compléxité Algorithmique","1","9.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UEF1","10","False","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","COSI","Conception Objet d un S.I","1","12.60","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","SMA","Systèmes Multi Agents","1","8.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UEF2","12","False","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","OIN","Outils de l Internet","1","11.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","LOIA","Logique pour L I.A","1","12.60","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UED1","6","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","SEVD","Simmulation a event Discret","1","6.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UED1","6","False","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","ANG1","Anglais 1","1","13.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UET1","2","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","SCL","Spécification Concep Logiciel","1","11.30","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF1.","10","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399251","1","2014","ARCDL","Architecture et Dév Logiciel","1","11.85","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1.","10","True","2014","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
